X_CNT	Y_CNT	X_MIN	X_MAX	Y_MIN	Y_MAX	LEHTITUNNUS	ULJ10_ID
77000	7581000	74000	80000	7578000	7584000	V2431C	21514
83000	7581000	80000	86000	7578000	7584000	V2431E	21515
89000	7581000	86000	92000	7578000	7584000	V2431G	21516
95000	7581000	92000	98000	7578000	7584000	V2433A	21517
101000	7581000	98000	104000	7578000	7584000	V2433C	21518
107000	7581000	104000	110000	7578000	7584000	V2433E	21519
113000	7581000	110000	116000	7578000	7584000	V2433G	21520
119000	7581000	116000	122000	7578000	7584000	V3211A	21521
125000	7581000	122000	128000	7578000	7584000	V3211C	21522
131000	7581000	128000	134000	7578000	7584000	V3211E	21523
137000	7581000	134000	140000	7578000	7584000	V3211G	21524
143000	7581000	140000	146000	7578000	7584000	V3213A	21525
149000	7581000	146000	152000	7578000	7584000	V3213C	21526
155000	7581000	152000	158000	7578000	7584000	V3213E	21527
161000	7581000	158000	164000	7578000	7584000	V3213G	21528
167000	7581000	164000	170000	7578000	7584000	V3231A	21529
173000	7581000	170000	176000	7578000	7584000	V3231C	21530
179000	7581000	176000	182000	7578000	7584000	V3231E	21531
185000	7581000	182000	188000	7578000	7584000	V3231G	21532
191000	7581000	188000	194000	7578000	7584000	V3233A	21533
197000	7581000	194000	200000	7578000	7584000	V3233C	21534
203000	7581000	200000	206000	7578000	7584000	V3233E	21535
209000	7581000	206000	212000	7578000	7584000	V3233G	21536
215000	7581000	212000	218000	7578000	7584000	V3411A	21537
221000	7581000	218000	224000	7578000	7584000	V3411C	21538
227000	7581000	224000	230000	7578000	7584000	V3411E	21539
233000	7581000	230000	236000	7578000	7584000	V3411G	21540
239000	7581000	236000	242000	7578000	7584000	V3413A	21541
245000	7581000	242000	248000	7578000	7584000	V3413C	21542
251000	7581000	248000	254000	7578000	7584000	V3413E	21543
257000	7581000	254000	260000	7578000	7584000	V3413G	21544
263000	7581000	260000	266000	7578000	7584000	V3431A	21545
269000	7581000	266000	272000	7578000	7584000	V3431C	21546
275000	7581000	272000	278000	7578000	7584000	V3431E	21547
281000	7581000	278000	284000	7578000	7584000	V3431G	21548
287000	7581000	284000	290000	7578000	7584000	V3433A	21549
293000	7581000	290000	296000	7578000	7584000	V3433C	21550
299000	7581000	296000	302000	7578000	7584000	V3433E	21551
305000	7581000	302000	308000	7578000	7584000	V3433G	21552
311000	7581000	308000	314000	7578000	7584000	V4211A	21553
317000	7581000	314000	320000	7578000	7584000	V4211C	21554
323000	7581000	320000	326000	7578000	7584000	V4211E	21555
329000	7581000	326000	332000	7578000	7584000	V4211G	21556
335000	7581000	332000	338000	7578000	7584000	V4213A	21557
341000	7581000	338000	344000	7578000	7584000	V4213C	21558
347000	7581000	344000	350000	7578000	7584000	V4213E	21559
353000	7581000	350000	356000	7578000	7584000	V4213G	21560
359000	7581000	356000	362000	7578000	7584000	V4231A	21561
365000	7581000	362000	368000	7578000	7584000	V4231C	21562
371000	7581000	368000	374000	7578000	7584000	V4231E	21563
377000	7581000	374000	380000	7578000	7584000	V4231G	21564
383000	7581000	380000	386000	7578000	7584000	V4233A	21565
389000	7581000	386000	392000	7578000	7584000	V4233C	21566
395000	7581000	392000	398000	7578000	7584000	V4233E	21567
401000	7581000	398000	404000	7578000	7584000	V4233G	21568
407000	7581000	404000	410000	7578000	7584000	V4411A	21569
413000	7581000	410000	416000	7578000	7584000	V4411C	21570
419000	7581000	416000	422000	7578000	7584000	V4411E	21571
425000	7581000	422000	428000	7578000	7584000	V4411G	21572
431000	7581000	428000	434000	7578000	7584000	V4413A	21573
437000	7581000	434000	440000	7578000	7584000	V4413C	21574
443000	7581000	440000	446000	7578000	7584000	V4413E	21575
449000	7581000	446000	452000	7578000	7584000	V4413G	21576
455000	7581000	452000	458000	7578000	7584000	V4431A	21577
461000	7581000	458000	464000	7578000	7584000	V4431C	21578
467000	7581000	464000	470000	7578000	7584000	V4431E	21579
473000	7581000	470000	476000	7578000	7584000	V4431G	21580
479000	7581000	476000	482000	7578000	7584000	V4433A	21581
485000	7581000	482000	488000	7578000	7584000	V4433C	21582
491000	7581000	488000	494000	7578000	7584000	V4433E	21583
497000	7581000	494000	500000	7578000	7584000	V4433G	21584
503000	7581000	500000	506000	7578000	7584000	V5211A	21585
509000	7581000	506000	512000	7578000	7584000	V5211C	21586
515000	7581000	512000	518000	7578000	7584000	V5211E	21587
521000	7581000	518000	524000	7578000	7584000	V5211G	21588
527000	7581000	524000	530000	7578000	7584000	V5213A	21589
533000	7581000	530000	536000	7578000	7584000	V5213C	21590
539000	7581000	536000	542000	7578000	7584000	V5213E	21591
545000	7581000	542000	548000	7578000	7584000	V5213G	21592
551000	7581000	548000	554000	7578000	7584000	V5231A	21593
557000	7581000	554000	560000	7578000	7584000	V5231C	21594
563000	7581000	560000	566000	7578000	7584000	V5231E	21595
569000	7581000	566000	572000	7578000	7584000	V5231G	21596
575000	7581000	572000	578000	7578000	7584000	V5233A	21597
581000	7581000	578000	584000	7578000	7584000	V5233C	21598
587000	7581000	584000	590000	7578000	7584000	V5233E	21599
593000	7581000	590000	596000	7578000	7584000	V5233G	21600
599000	7581000	596000	602000	7578000	7584000	V5411A	21601
605000	7581000	602000	608000	7578000	7584000	V5411C	21602
611000	7581000	608000	614000	7578000	7584000	V5411E	21603
617000	7581000	614000	620000	7578000	7584000	V5411G	21604
623000	7581000	620000	626000	7578000	7584000	V5413A	21605
629000	7581000	626000	632000	7578000	7584000	V5413C	21606
635000	7581000	632000	638000	7578000	7584000	V5413E	21607
641000	7581000	638000	644000	7578000	7584000	V5413G	21608
647000	7581000	644000	650000	7578000	7584000	V5431A	21609
653000	7581000	650000	656000	7578000	7584000	V5431C	21610
659000	7581000	656000	662000	7578000	7584000	V5431E	21611
665000	7581000	662000	668000	7578000	7584000	V5431G	21612
671000	7581000	668000	674000	7578000	7584000	V5433A	21613
677000	7581000	674000	680000	7578000	7584000	V5433C	21614
683000	7581000	680000	686000	7578000	7584000	V5433E	21615
689000	7581000	686000	692000	7578000	7584000	V5433G	21616
695000	7581000	692000	698000	7578000	7584000	V6211A	21617
701000	7581000	698000	704000	7578000	7584000	V6211C	21618
707000	7581000	704000	710000	7578000	7584000	V6211E	21619
713000	7581000	710000	716000	7578000	7584000	V6211G	21620
719000	7581000	716000	722000	7578000	7584000	V6213A	21621
725000	7581000	722000	728000	7578000	7584000	V6213C	21622
731000	7581000	728000	734000	7578000	7584000	V6213E	21623
737000	7581000	734000	740000	7578000	7584000	V6213G	21624
743000	7581000	740000	746000	7578000	7584000	V6231A	21625
749000	7581000	746000	752000	7578000	7584000	V6231C	21626
755000	7581000	752000	758000	7578000	7584000	V6231E	21627
761000	7581000	758000	764000	7578000	7584000	V6231G	21628
767000	7581000	764000	770000	7578000	7584000	V6233A	21629
773000	7581000	770000	776000	7578000	7584000	V6233C	21630
779000	7581000	776000	782000	7578000	7584000	V6233E	21631
785000	7581000	782000	788000	7578000	7584000	V6233G	21632
23000	7575000	20000	26000	7572000	7578000	V2322B	21377
29000	7575000	26000	32000	7572000	7578000	V2322D	21378
35000	7575000	32000	38000	7572000	7578000	V2322F	21379
41000	7575000	38000	44000	7572000	7578000	V2322H	21380
47000	7575000	44000	50000	7572000	7578000	V2324B	21381
53000	7575000	50000	56000	7572000	7578000	V2324D	21382
59000	7575000	56000	62000	7572000	7578000	V2324F	21383
65000	7575000	62000	68000	7572000	7578000	V2324H	21384
71000	7575000	68000	74000	7572000	7578000	V2342B	21385
77000	7575000	74000	80000	7572000	7578000	V2342D	21386
83000	7575000	80000	86000	7572000	7578000	V2342F	21387
89000	7575000	86000	92000	7572000	7578000	V2342H	21388
95000	7575000	92000	98000	7572000	7578000	V2344B	21389
101000	7575000	98000	104000	7572000	7578000	V2344D	21390
107000	7575000	104000	110000	7572000	7578000	V2344F	21391
113000	7575000	110000	116000	7572000	7578000	V2344H	21392
119000	7575000	116000	122000	7572000	7578000	V3122B	21393
125000	7575000	122000	128000	7572000	7578000	V3122D	21394
131000	7575000	128000	134000	7572000	7578000	V3122F	21395
137000	7575000	134000	140000	7572000	7578000	V3122H	21396
143000	7575000	140000	146000	7572000	7578000	V3124B	21397
149000	7575000	146000	152000	7572000	7578000	V3124D	21398
155000	7575000	152000	158000	7572000	7578000	V3124F	21399
161000	7575000	158000	164000	7572000	7578000	V3124H	21400
167000	7575000	164000	170000	7572000	7578000	V3142B	21401
173000	7575000	170000	176000	7572000	7578000	V3142D	21402
179000	7575000	176000	182000	7572000	7578000	V3142F	21403
185000	7575000	182000	188000	7572000	7578000	V3142H	21404
191000	7575000	188000	194000	7572000	7578000	V3144B	21405
197000	7575000	194000	200000	7572000	7578000	V3144D	21406
203000	7575000	200000	206000	7572000	7578000	V3144F	21407
209000	7575000	206000	212000	7572000	7578000	V3144H	21408
215000	7575000	212000	218000	7572000	7578000	V3322B	21409
221000	7575000	218000	224000	7572000	7578000	V3322D	21410
227000	7575000	224000	230000	7572000	7578000	V3322F	21411
233000	7575000	230000	236000	7572000	7578000	V3322H	21412
239000	7575000	236000	242000	7572000	7578000	V3324B	21413
245000	7575000	242000	248000	7572000	7578000	V3324D	21414
251000	7575000	248000	254000	7572000	7578000	V3324F	21415
257000	7575000	254000	260000	7572000	7578000	V3324H	21416
263000	7575000	260000	266000	7572000	7578000	V3342B	21417
269000	7575000	266000	272000	7572000	7578000	V3342D	21418
275000	7575000	272000	278000	7572000	7578000	V3342F	21419
281000	7575000	278000	284000	7572000	7578000	V3342H	21420
287000	7575000	284000	290000	7572000	7578000	V3344B	21421
293000	7575000	290000	296000	7572000	7578000	V3344D	21422
299000	7575000	296000	302000	7572000	7578000	V3344F	21423
305000	7575000	302000	308000	7572000	7578000	V3344H	21424
311000	7575000	308000	314000	7572000	7578000	V4122B	21425
317000	7575000	314000	320000	7572000	7578000	V4122D	21426
323000	7575000	320000	326000	7572000	7578000	V4122F	21427
329000	7575000	326000	332000	7572000	7578000	V4122H	21428
335000	7575000	332000	338000	7572000	7578000	V4124B	21429
341000	7575000	338000	344000	7572000	7578000	V4124D	21430
347000	7575000	344000	350000	7572000	7578000	V4124F	21431
353000	7575000	350000	356000	7572000	7578000	V4124H	21432
359000	7575000	356000	362000	7572000	7578000	V4142B	21433
365000	7575000	362000	368000	7572000	7578000	V4142D	21434
371000	7575000	368000	374000	7572000	7578000	V4142F	21435
377000	7575000	374000	380000	7572000	7578000	V4142H	21436
383000	7575000	380000	386000	7572000	7578000	V4144B	21437
389000	7575000	386000	392000	7572000	7578000	V4144D	21438
395000	7575000	392000	398000	7572000	7578000	V4144F	21439
401000	7575000	398000	404000	7572000	7578000	V4144H	21440
407000	7575000	404000	410000	7572000	7578000	V4322B	21441
413000	7575000	410000	416000	7572000	7578000	V4322D	21442
419000	7575000	416000	422000	7572000	7578000	V4322F	21443
425000	7575000	422000	428000	7572000	7578000	V4322H	21444
431000	7575000	428000	434000	7572000	7578000	V4324B	21445
437000	7575000	434000	440000	7572000	7578000	V4324D	21446
443000	7575000	440000	446000	7572000	7578000	V4324F	21447
449000	7575000	446000	452000	7572000	7578000	V4324H	21448
455000	7575000	452000	458000	7572000	7578000	V4342B	21449
461000	7575000	458000	464000	7572000	7578000	V4342D	21450
467000	7575000	464000	470000	7572000	7578000	V4342F	21451
473000	7575000	470000	476000	7572000	7578000	V4342H	21452
479000	7575000	476000	482000	7572000	7578000	V4344B	21453
485000	7575000	482000	488000	7572000	7578000	V4344D	21454
491000	7575000	488000	494000	7572000	7578000	V4344F	21455
497000	7575000	494000	500000	7572000	7578000	V4344H	21456
503000	7575000	500000	506000	7572000	7578000	V5122B	21457
509000	7575000	506000	512000	7572000	7578000	V5122D	21458
515000	7575000	512000	518000	7572000	7578000	V5122F	21459
521000	7575000	518000	524000	7572000	7578000	V5122H	21460
527000	7575000	524000	530000	7572000	7578000	V5124B	21461
533000	7575000	530000	536000	7572000	7578000	V5124D	21462
539000	7575000	536000	542000	7572000	7578000	V5124F	21463
545000	7575000	542000	548000	7572000	7578000	V5124H	21464
551000	7575000	548000	554000	7572000	7578000	V5142B	21465
557000	7575000	554000	560000	7572000	7578000	V5142D	21466
563000	7575000	560000	566000	7572000	7578000	V5142F	21467
569000	7575000	566000	572000	7572000	7578000	V5142H	21468
575000	7575000	572000	578000	7572000	7578000	V5144B	21469
581000	7575000	578000	584000	7572000	7578000	V5144D	21470
587000	7575000	584000	590000	7572000	7578000	V5144F	21471
593000	7575000	590000	596000	7572000	7578000	V5144H	21472
599000	7575000	596000	602000	7572000	7578000	V5322B	21473
605000	7575000	602000	608000	7572000	7578000	V5322D	21474
611000	7575000	608000	614000	7572000	7578000	V5322F	21475
617000	7575000	614000	620000	7572000	7578000	V5322H	21476
623000	7575000	620000	626000	7572000	7578000	V5324B	21477
629000	7575000	626000	632000	7572000	7578000	V5324D	21478
635000	7575000	632000	638000	7572000	7578000	V5324F	21479
641000	7575000	638000	644000	7572000	7578000	V5324H	21480
647000	7575000	644000	650000	7572000	7578000	V5342B	21481
653000	7575000	650000	656000	7572000	7578000	V5342D	21482
659000	7575000	656000	662000	7572000	7578000	V5342F	21483
665000	7575000	662000	668000	7572000	7578000	V5342H	21484
671000	7575000	668000	674000	7572000	7578000	V5344B	21485
677000	7575000	674000	680000	7572000	7578000	V5344D	21486
683000	7575000	680000	686000	7572000	7578000	V5344F	21487
689000	7575000	686000	692000	7572000	7578000	V5344H	21488
695000	7575000	692000	698000	7572000	7578000	V6122B	21489
701000	7575000	698000	704000	7572000	7578000	V6122D	21490
707000	7575000	704000	710000	7572000	7578000	V6122F	21491
713000	7575000	710000	716000	7572000	7578000	V6122H	21492
719000	7575000	716000	722000	7572000	7578000	V6124B	21493
725000	7575000	722000	728000	7572000	7578000	V6124D	21494
731000	7575000	728000	734000	7572000	7578000	V6124F	21495
737000	7575000	734000	740000	7572000	7578000	V6124H	21496
743000	7575000	740000	746000	7572000	7578000	V6142B	21497
749000	7575000	746000	752000	7572000	7578000	V6142D	21498
755000	7575000	752000	758000	7572000	7578000	V6142F	21499
761000	7575000	758000	764000	7572000	7578000	V6142H	21500
767000	7575000	764000	770000	7572000	7578000	V6144B	21501
773000	7575000	770000	776000	7572000	7578000	V6144D	21502
779000	7575000	776000	782000	7572000	7578000	V6144F	21503
785000	7575000	782000	788000	7572000	7578000	V6144H	21504
23000	7569000	20000	26000	7566000	7572000	V2322A	21249
29000	7569000	26000	32000	7566000	7572000	V2322C	21250
35000	7569000	32000	38000	7566000	7572000	V2322E	21251
41000	7569000	38000	44000	7566000	7572000	V2322G	21252
47000	7569000	44000	50000	7566000	7572000	V2324A	21253
53000	7569000	50000	56000	7566000	7572000	V2324C	21254
59000	7569000	56000	62000	7566000	7572000	V2324E	21255
65000	7569000	62000	68000	7566000	7572000	V2324G	21256
71000	7569000	68000	74000	7566000	7572000	V2342A	21257
77000	7569000	74000	80000	7566000	7572000	V2342C	21258
83000	7569000	80000	86000	7566000	7572000	V2342E	21259
89000	7569000	86000	92000	7566000	7572000	V2342G	21260
95000	7569000	92000	98000	7566000	7572000	V2344A	21261
101000	7569000	98000	104000	7566000	7572000	V2344C	21262
107000	7569000	104000	110000	7566000	7572000	V2344E	21263
113000	7569000	110000	116000	7566000	7572000	V2344G	21264
119000	7569000	116000	122000	7566000	7572000	V3122A	21265
125000	7569000	122000	128000	7566000	7572000	V3122C	21266
131000	7569000	128000	134000	7566000	7572000	V3122E	21267
137000	7569000	134000	140000	7566000	7572000	V3122G	21268
143000	7569000	140000	146000	7566000	7572000	V3124A	21269
149000	7569000	146000	152000	7566000	7572000	V3124C	21270
155000	7569000	152000	158000	7566000	7572000	V3124E	21271
161000	7569000	158000	164000	7566000	7572000	V3124G	21272
167000	7569000	164000	170000	7566000	7572000	V3142A	21273
173000	7569000	170000	176000	7566000	7572000	V3142C	21274
179000	7569000	176000	182000	7566000	7572000	V3142E	21275
185000	7569000	182000	188000	7566000	7572000	V3142G	21276
191000	7569000	188000	194000	7566000	7572000	V3144A	21277
197000	7569000	194000	200000	7566000	7572000	V3144C	21278
203000	7569000	200000	206000	7566000	7572000	V3144E	21279
209000	7569000	206000	212000	7566000	7572000	V3144G	21280
215000	7569000	212000	218000	7566000	7572000	V3322A	21281
221000	7569000	218000	224000	7566000	7572000	V3322C	21282
227000	7569000	224000	230000	7566000	7572000	V3322E	21283
233000	7569000	230000	236000	7566000	7572000	V3322G	21284
239000	7569000	236000	242000	7566000	7572000	V3324A	21285
245000	7569000	242000	248000	7566000	7572000	V3324C	21286
251000	7569000	248000	254000	7566000	7572000	V3324E	21287
257000	7569000	254000	260000	7566000	7572000	V3324G	21288
263000	7569000	260000	266000	7566000	7572000	V3342A	21289
269000	7569000	266000	272000	7566000	7572000	V3342C	21290
275000	7569000	272000	278000	7566000	7572000	V3342E	21291
281000	7569000	278000	284000	7566000	7572000	V3342G	21292
287000	7569000	284000	290000	7566000	7572000	V3344A	21293
293000	7569000	290000	296000	7566000	7572000	V3344C	21294
299000	7569000	296000	302000	7566000	7572000	V3344E	21295
305000	7569000	302000	308000	7566000	7572000	V3344G	21296
311000	7569000	308000	314000	7566000	7572000	V4122A	21297
317000	7569000	314000	320000	7566000	7572000	V4122C	21298
323000	7569000	320000	326000	7566000	7572000	V4122E	21299
329000	7569000	326000	332000	7566000	7572000	V4122G	21300
335000	7569000	332000	338000	7566000	7572000	V4124A	21301
341000	7569000	338000	344000	7566000	7572000	V4124C	21302
347000	7569000	344000	350000	7566000	7572000	V4124E	21303
353000	7569000	350000	356000	7566000	7572000	V4124G	21304
359000	7569000	356000	362000	7566000	7572000	V4142A	21305
365000	7569000	362000	368000	7566000	7572000	V4142C	21306
371000	7569000	368000	374000	7566000	7572000	V4142E	21307
377000	7569000	374000	380000	7566000	7572000	V4142G	21308
383000	7569000	380000	386000	7566000	7572000	V4144A	21309
389000	7569000	386000	392000	7566000	7572000	V4144C	21310
395000	7569000	392000	398000	7566000	7572000	V4144E	21311
401000	7569000	398000	404000	7566000	7572000	V4144G	21312
407000	7569000	404000	410000	7566000	7572000	V4322A	21313
413000	7569000	410000	416000	7566000	7572000	V4322C	21314
419000	7569000	416000	422000	7566000	7572000	V4322E	21315
425000	7569000	422000	428000	7566000	7572000	V4322G	21316
431000	7569000	428000	434000	7566000	7572000	V4324A	21317
437000	7569000	434000	440000	7566000	7572000	V4324C	21318
443000	7569000	440000	446000	7566000	7572000	V4324E	21319
449000	7569000	446000	452000	7566000	7572000	V4324G	21320
455000	7569000	452000	458000	7566000	7572000	V4342A	21321
461000	7569000	458000	464000	7566000	7572000	V4342C	21322
467000	7569000	464000	470000	7566000	7572000	V4342E	21323
473000	7569000	470000	476000	7566000	7572000	V4342G	21324
479000	7569000	476000	482000	7566000	7572000	V4344A	21325
485000	7569000	482000	488000	7566000	7572000	V4344C	21326
491000	7569000	488000	494000	7566000	7572000	V4344E	21327
497000	7569000	494000	500000	7566000	7572000	V4344G	21328
503000	7569000	500000	506000	7566000	7572000	V5122A	21329
509000	7569000	506000	512000	7566000	7572000	V5122C	21330
515000	7569000	512000	518000	7566000	7572000	V5122E	21331
521000	7569000	518000	524000	7566000	7572000	V5122G	21332
527000	7569000	524000	530000	7566000	7572000	V5124A	21333
533000	7569000	530000	536000	7566000	7572000	V5124C	21334
539000	7569000	536000	542000	7566000	7572000	V5124E	21335
545000	7569000	542000	548000	7566000	7572000	V5124G	21336
551000	7569000	548000	554000	7566000	7572000	V5142A	21337
557000	7569000	554000	560000	7566000	7572000	V5142C	21338
563000	7569000	560000	566000	7566000	7572000	V5142E	21339
569000	7569000	566000	572000	7566000	7572000	V5142G	21340
575000	7569000	572000	578000	7566000	7572000	V5144A	21341
581000	7569000	578000	584000	7566000	7572000	V5144C	21342
587000	7569000	584000	590000	7566000	7572000	V5144E	21343
593000	7569000	590000	596000	7566000	7572000	V5144G	21344
599000	7569000	596000	602000	7566000	7572000	V5322A	21345
605000	7569000	602000	608000	7566000	7572000	V5322C	21346
611000	7569000	608000	614000	7566000	7572000	V5322E	21347
617000	7569000	614000	620000	7566000	7572000	V5322G	21348
623000	7569000	620000	626000	7566000	7572000	V5324A	21349
629000	7569000	626000	632000	7566000	7572000	V5324C	21350
635000	7569000	632000	638000	7566000	7572000	V5324E	21351
641000	7569000	638000	644000	7566000	7572000	V5324G	21352
647000	7569000	644000	650000	7566000	7572000	V5342A	21353
653000	7569000	650000	656000	7566000	7572000	V5342C	21354
659000	7569000	656000	662000	7566000	7572000	V5342E	21355
665000	7569000	662000	668000	7566000	7572000	V5342G	21356
671000	7569000	668000	674000	7566000	7572000	V5344A	21357
677000	7569000	674000	680000	7566000	7572000	V5344C	21358
683000	7569000	680000	686000	7566000	7572000	V5344E	21359
689000	7569000	686000	692000	7566000	7572000	V5344G	21360
695000	7569000	692000	698000	7566000	7572000	V6122A	21361
701000	7569000	698000	704000	7566000	7572000	V6122C	21362
707000	7569000	704000	710000	7566000	7572000	V6122E	21363
713000	7569000	710000	716000	7566000	7572000	V6122G	21364
719000	7569000	716000	722000	7566000	7572000	V6124A	21365
725000	7569000	722000	728000	7566000	7572000	V6124C	21366
731000	7569000	728000	734000	7566000	7572000	V6124E	21367
737000	7569000	734000	740000	7566000	7572000	V6124G	21368
743000	7569000	740000	746000	7566000	7572000	V6142A	21369
749000	7569000	746000	752000	7566000	7572000	V6142C	21370
755000	7569000	752000	758000	7566000	7572000	V6142E	21371
761000	7569000	758000	764000	7566000	7572000	V6142G	21372
767000	7569000	764000	770000	7566000	7572000	V6144A	21373
773000	7569000	770000	776000	7566000	7572000	V6144C	21374
779000	7569000	776000	782000	7566000	7572000	V6144E	21375
785000	7569000	782000	788000	7566000	7572000	V6144G	21376
23000	7563000	20000	26000	7560000	7566000	V2321B	21121
29000	7563000	26000	32000	7560000	7566000	V2321D	21122
35000	7563000	32000	38000	7560000	7566000	V2321F	21123
41000	7563000	38000	44000	7560000	7566000	V2321H	21124
47000	7563000	44000	50000	7560000	7566000	V2323B	21125
53000	7563000	50000	56000	7560000	7566000	V2323D	21126
59000	7563000	56000	62000	7560000	7566000	V2323F	21127
65000	7563000	62000	68000	7560000	7566000	V2323H	21128
71000	7563000	68000	74000	7560000	7566000	V2341B	21129
77000	7563000	74000	80000	7560000	7566000	V2341D	21130
83000	7563000	80000	86000	7560000	7566000	V2341F	21131
89000	7563000	86000	92000	7560000	7566000	V2341H	21132
95000	7563000	92000	98000	7560000	7566000	V2343B	21133
101000	7563000	98000	104000	7560000	7566000	V2343D	21134
107000	7563000	104000	110000	7560000	7566000	V2343F	21135
113000	7563000	110000	116000	7560000	7566000	V2343H	21136
119000	7563000	116000	122000	7560000	7566000	V3121B	21137
125000	7563000	122000	128000	7560000	7566000	V3121D	21138
131000	7563000	128000	134000	7560000	7566000	V3121F	21139
137000	7563000	134000	140000	7560000	7566000	V3121H	21140
143000	7563000	140000	146000	7560000	7566000	V3123B	21141
149000	7563000	146000	152000	7560000	7566000	V3123D	21142
155000	7563000	152000	158000	7560000	7566000	V3123F	21143
161000	7563000	158000	164000	7560000	7566000	V3123H	21144
167000	7563000	164000	170000	7560000	7566000	V3141B	21145
173000	7563000	170000	176000	7560000	7566000	V3141D	21146
179000	7563000	176000	182000	7560000	7566000	V3141F	21147
185000	7563000	182000	188000	7560000	7566000	V3141H	21148
191000	7563000	188000	194000	7560000	7566000	V3143B	21149
197000	7563000	194000	200000	7560000	7566000	V3143D	21150
203000	7563000	200000	206000	7560000	7566000	V3143F	21151
209000	7563000	206000	212000	7560000	7566000	V3143H	21152
215000	7563000	212000	218000	7560000	7566000	V3321B	21153
221000	7563000	218000	224000	7560000	7566000	V3321D	21154
227000	7563000	224000	230000	7560000	7566000	V3321F	21155
233000	7563000	230000	236000	7560000	7566000	V3321H	21156
239000	7563000	236000	242000	7560000	7566000	V3323B	21157
245000	7563000	242000	248000	7560000	7566000	V3323D	21158
251000	7563000	248000	254000	7560000	7566000	V3323F	21159
257000	7563000	254000	260000	7560000	7566000	V3323H	21160
263000	7563000	260000	266000	7560000	7566000	V3341B	21161
269000	7563000	266000	272000	7560000	7566000	V3341D	21162
275000	7563000	272000	278000	7560000	7566000	V3341F	21163
281000	7563000	278000	284000	7560000	7566000	V3341H	21164
287000	7563000	284000	290000	7560000	7566000	V3343B	21165
293000	7563000	290000	296000	7560000	7566000	V3343D	21166
299000	7563000	296000	302000	7560000	7566000	V3343F	21167
305000	7563000	302000	308000	7560000	7566000	V3343H	21168
311000	7563000	308000	314000	7560000	7566000	V4121B	21169
317000	7563000	314000	320000	7560000	7566000	V4121D	21170
323000	7563000	320000	326000	7560000	7566000	V4121F	21171
329000	7563000	326000	332000	7560000	7566000	V4121H	21172
335000	7563000	332000	338000	7560000	7566000	V4123B	21173
341000	7563000	338000	344000	7560000	7566000	V4123D	21174
347000	7563000	344000	350000	7560000	7566000	V4123F	21175
353000	7563000	350000	356000	7560000	7566000	V4123H	21176
359000	7563000	356000	362000	7560000	7566000	V4141B	21177
365000	7563000	362000	368000	7560000	7566000	V4141D	21178
371000	7563000	368000	374000	7560000	7566000	V4141F	21179
377000	7563000	374000	380000	7560000	7566000	V4141H	21180
383000	7563000	380000	386000	7560000	7566000	V4143B	21181
389000	7563000	386000	392000	7560000	7566000	V4143D	21182
395000	7563000	392000	398000	7560000	7566000	V4143F	21183
401000	7563000	398000	404000	7560000	7566000	V4143H	21184
407000	7563000	404000	410000	7560000	7566000	V4321B	21185
413000	7563000	410000	416000	7560000	7566000	V4321D	21186
419000	7563000	416000	422000	7560000	7566000	V4321F	21187
425000	7563000	422000	428000	7560000	7566000	V4321H	21188
431000	7563000	428000	434000	7560000	7566000	V4323B	21189
437000	7563000	434000	440000	7560000	7566000	V4323D	21190
443000	7563000	440000	446000	7560000	7566000	V4323F	21191
449000	7563000	446000	452000	7560000	7566000	V4323H	21192
455000	7563000	452000	458000	7560000	7566000	V4341B	21193
461000	7563000	458000	464000	7560000	7566000	V4341D	21194
467000	7563000	464000	470000	7560000	7566000	V4341F	21195
473000	7563000	470000	476000	7560000	7566000	V4341H	21196
479000	7563000	476000	482000	7560000	7566000	V4343B	21197
485000	7563000	482000	488000	7560000	7566000	V4343D	21198
491000	7563000	488000	494000	7560000	7566000	V4343F	21199
497000	7563000	494000	500000	7560000	7566000	V4343H	21200
503000	7563000	500000	506000	7560000	7566000	V5121B	21201
509000	7563000	506000	512000	7560000	7566000	V5121D	21202
515000	7563000	512000	518000	7560000	7566000	V5121F	21203
521000	7563000	518000	524000	7560000	7566000	V5121H	21204
527000	7563000	524000	530000	7560000	7566000	V5123B	21205
533000	7563000	530000	536000	7560000	7566000	V5123D	21206
539000	7563000	536000	542000	7560000	7566000	V5123F	21207
545000	7563000	542000	548000	7560000	7566000	V5123H	21208
551000	7563000	548000	554000	7560000	7566000	V5141B	21209
557000	7563000	554000	560000	7560000	7566000	V5141D	21210
563000	7563000	560000	566000	7560000	7566000	V5141F	21211
569000	7563000	566000	572000	7560000	7566000	V5141H	21212
575000	7563000	572000	578000	7560000	7566000	V5143B	21213
581000	7563000	578000	584000	7560000	7566000	V5143D	21214
587000	7563000	584000	590000	7560000	7566000	V5143F	21215
593000	7563000	590000	596000	7560000	7566000	V5143H	21216
599000	7563000	596000	602000	7560000	7566000	V5321B	21217
605000	7563000	602000	608000	7560000	7566000	V5321D	21218
611000	7563000	608000	614000	7560000	7566000	V5321F	21219
617000	7563000	614000	620000	7560000	7566000	V5321H	21220
623000	7563000	620000	626000	7560000	7566000	V5323B	21221
629000	7563000	626000	632000	7560000	7566000	V5323D	21222
635000	7563000	632000	638000	7560000	7566000	V5323F	21223
641000	7563000	638000	644000	7560000	7566000	V5323H	21224
647000	7563000	644000	650000	7560000	7566000	V5341B	21225
